model_key,k,seeds_tested,silhouette_mean,silhouette_std,calinski_mean,calinski_std,davies_mean,davies_std,inertia_mean,inertia_std
bertimbau,8,4,0.3849877789616585,0.0002473436402129,1332.25916355239,1.235331756925974,3.021271474343665,0.0157606053342241,3245.5866088867188,4.244708660451144
multilingual_minilm,7,4,0.09960575215518475,0.0007049223237508221,1905.976833285593,6.778157852740772,3.0094739609105217,0.036765161663579474,18648.87255859375,15.810884860633754
openclip_text,8,4,0.2169143483042717,0.0003764053363438,1516.6259341683306,0.0284051582355955,2.411292267816638,0.0018952113581033,674.7047119140625,0.0004863701614535
